calculate_SNR_per_band
vgosDB: data/
TIMETAG: 2023/07/06 17:53:17 UTC

YMDHM 	SECOND 	SOURCE 	BASELINE 	SNR_A 	SNR_B 	SNR_C 	SNR_D
20/12/23-10:27 	16.0 	0642+449 	GGAO12M/ONSA13NE 	66.03461470338843 	42.422814702652126 	40.271037383762184 	36.56150771242233
20/12/23-10:27 	16.0 	0642+449 	GGAO12M/ONSA13SW 	69.3745033858786 	61.35274388187824 	47.15481971219946 	42.676182443940526
20/12/23-10:27 	16.0 	0642+449 	GGAO12M/WESTFORD 	86.75289570591775 	77.14932979704416 	81.71969926053113 	56.13890820615457
20/12/23-10:27 	16.0 	0642+449 	GGAO12M/WETTZ13S 	73.50991819481024 	57.40968543517649 	45.75733219369222 	26.193457135014352
20/12/23-10:27 	16.0 	0642+449 	ISHIOKA/KOKEE12M 	37.60344158600175 	35.106227281385586 	27.303227683813272 	27.831859564883313
20/12/23-10:27 	16.0 	0642+449 	ISHIOKA/MACGO12M 	7.793608363316732 	7.311184626382251 	7.555190666659353 	8.550411431564912
20/12/23-10:27 	16.0 	0642+449 	ISHIOKA/ONSA13NE 	20.28637252141196 	1.4035848612986432 	7.208547038422507 	18.26694706336246
20/12/23-10:27 	16.0 	0642+449 	ISHIOKA/ONSA13SW 	18.196616503532475 	4.557769514952033 	8.440246705078414 	20.972435398413356
20/12/23-10:27 	16.0 	0642+449 	ISHIOKA/WESTFORD 	9.223833669040479 	9.929723995929502 	9.534732032880406 	11.937832894604249
20/12/23-10:27 	16.0 	0642+449 	ISHIOKA/WETTZ13S 	22.42223290331141 	1.7367614972584442 	7.868156624028752 	12.122133462573975
20/12/23-10:27 	16.0 	0642+449 	KOKEE12M/MACGO12M 	64.05762249731748 	19.336956221047792 	5.7496771248586205 	25.811641251104128
20/12/23-10:27 	16.0 	0642+449 	KOKEE12M/ONSA13NE 	92.14950388196115 	55.573955513721494 	56.60498315851849 	35.113661321482375
20/12/23-10:27 	16.0 	0642+449 	KOKEE12M/ONSA13SW 	96.58884767770209 	82.13840745417653 	68.4989098000898 	42.48482014713229
20/12/23-10:27 	16.0 	0642+449 	KOKEE12M/WESTFORD 	77.8825144120221 	11.535046438788322 	12.296112174395017 	30.882218494207045
20/12/23-10:27 	16.0 	0642+449 	KOKEE12M/WETTZ13S 	101.14210102761606 	67.95168180670036 	56.0726548294607 	26.445879295933793
20/12/23-10:27 	16.0 	0642+449 	MACGO12M/ONSA13NE 	55.57055208489348 	27.156485726243197 	30.322040622745195 	21.130839675307772
20/12/23-10:27 	16.0 	0642+449 	MACGO12M/ONSA13SW 	56.473563069416656 	38.150582911007454 	33.80484104927052 	27.335463926772622
20/12/23-10:27 	16.0 	0642+449 	MACGO12M/WESTFORD 	67.55501826846525 	40.734765583934184 	41.254013553096726 	24.95282147793873
20/12/23-10:27 	16.0 	0642+449 	MACGO12M/WETTZ13S 	57.74453354135714 	36.19078321375793 	32.26604800492386 	17.91451016401324
20/12/23-10:27 	16.0 	0642+449 	ONSA13NE/WESTFORD 	71.52676521072843 	35.338296913237684 	30.444034011627142 	26.606020294205813
20/12/23-10:27 	16.0 	0642+449 	ONSA13NE/WETTZ13S 	85.62270232901582 	71.1770628343065 	85.00504787294204 	57.670224181389045
20/12/23-10:27 	16.0 	0642+449 	ONSA13SW/WESTFORD 	76.0795960524152 	54.04996843149999 	41.76963036351856 	31.901478352787787
20/12/23-10:27 	16.0 	0642+449 	ONSA13SW/WETTZ13S 	85.47835867595006 	108.86431445181253 	101.60866706553634 	68.57520876229692
20/12/23-10:27 	16.0 	0642+449 	WESTFORD/WETTZ13S 	81.7031016935174 	47.64039020187424 	35.70665040189628 	19.50570541429431
20/12/23-10:28 	24.0 	0847-120 	KOKEE12M/MACGO12M 	25.038363717174676 	21.49480272900267 	24.686997089647203 	16.543365748516297
20/12/23-10:28 	24.0 	0847-120 	KOKEE12M/WESTFORD 	33.977372336165445 	29.046912906234923 	30.505415773522405 	20.66621712715316
20/12/23-10:28 	24.0 	0847-120 	MACGO12M/WESTFORD 	22.21873784294691 	13.573680078697176 	17.93929092668454 	12.401302124052508
20/12/23-10:30 	1.0 	2000+472 	GGAO12M/ISHIOKA 	14.779976207203024 	15.057766878454236 	13.097738365353564 	3.785513549018818
20/12/23-10:30 	1.0 	2000+472 	GGAO12M/ONSA13NE 	48.42319130203686 	44.613035496893424 	52.36510525362741 	27.554295614568094
20/12/23-10:30 	1.0 	2000+472 	GGAO12M/ONSA13SW 	47.4809206032523 	62.98468948680596 	62.518642050922104 	35.337333363949504
20/12/23-10:30 	1.0 	2000+472 	GGAO12M/RAEGYEB 	29.75571804270674 	47.79974293610959 	51.40703551233699 	31.245097427579392
20/12/23-10:30 	1.0 	2000+472 	GGAO12M/WESTFORD 	47.53341270648095 	42.33970400855094 	43.23228512495466 	22.550570447269845
20/12/23-10:30 	1.0 	2000+472 	GGAO12M/WETTZ13S 	67.3989518965117 	68.75907156912545 	68.05450149220965 	31.332455833108412
20/12/23-10:30 	1.0 	2000+472 	ISHIOKA/ONSA13NE 	21.622596081156033 	14.353142337960564 	21.20468105671221 	9.493558881817144
20/12/23-10:30 	1.0 	2000+472 	ISHIOKA/ONSA13SW 	17.91170403292551 	29.38124968797129 	24.93246374280968 	10.29092043701675
20/12/23-10:30 	1.0 	2000+472 	ISHIOKA/RAEGYEB 	11.481642951804101 	19.449145136568355 	17.464584914692143 	5.0627455001784805
20/12/23-10:30 	1.0 	2000+472 	ISHIOKA/WESTFORD 	15.34225508618156 	12.3134006632132 	9.876669264139554 	2.8862902644263335
20/12/23-10:30 	1.0 	2000+472 	ISHIOKA/WETTZ13S 	26.50136729844176 	29.306738131048267 	26.57835068256499 	8.22745424115602
20/12/23-10:30 	1.0 	2000+472 	ONSA13NE/RAEGYEB 	42.84568394024782 	61.386402759942214 	75.39406956761302 	55.95053209723508
20/12/23-10:30 	1.0 	2000+472 	ONSA13NE/WESTFORD 	58.45612083451759 	48.372789661415936 	53.21251328657334 	27.77144692447338
20/12/23-10:30 	1.0 	2000+472 	ONSA13NE/WETTZ13S 	102.18640213614859 	82.48981433678001 	100.4486091003168 	62.935504192531546
20/12/23-10:30 	1.0 	2000+472 	ONSA13SW/RAEGYEB 	45.90719833541082 	84.21104577059664 	90.45523149535525 	61.87585292115872
20/12/23-10:30 	1.0 	2000+472 	ONSA13SW/WESTFORD 	61.17304093831778 	64.30379720093603 	62.34102395920895 	33.08443445450441
20/12/23-10:30 	1.0 	2000+472 	ONSA13SW/WETTZ13S 	96.42032110852264 	118.70663563932595 	115.869595844792 	71.06154698007964
20/12/23-10:30 	1.0 	2000+472 	WESTFORD/RAEGYEB 	43.06707002665323 	51.045815203374374 	50.137744989071024 	29.461799029517262
20/12/23-10:30 	1.0 	2000+472 	WESTFORD/WETTZ13S 	83.91646997481106 	67.27606472233768 	62.85554237362763 	27.980993498126125
20/12/23-10:30 	1.0 	2000+472 	WETTZ13S/RAEGYEB 	62.08837648034437 	94.5069720782304 	98.68555936268869 	53.37761273312368
20/12/23-10:31 	27.0 	0814+425 	GGAO12M/ISHIOKA 	9.225103396275543 	24.401034379944253 	29.87297151377422 	18.509566845046308
20/12/23-10:31 	27.0 	0814+425 	GGAO12M/KOKEE12M 	50.67136028600202 	66.39432392722141 	78.31618268582787 	60.58399457896243
20/12/23-10:31 	27.0 	0814+425 	GGAO12M/MACGO12M 	45.657791583744576 	40.26022529831473 	45.45663877240478 	29.608266335439534
20/12/23-10:31 	27.0 	0814+425 	GGAO12M/ONSA13NE 	51.215222607995756 	50.910591086313275 	65.14724239002126 	49.9964036385099
20/12/23-10:31 	27.0 	0814+425 	GGAO12M/ONSA13SW 	47.56070499941057 	67.9491334141815 	73.68390690043601 	55.400502367392505
20/12/23-10:31 	27.0 	0814+425 	GGAO12M/RAEGYEB 	35.12017148474512 	58.22503565713667 	64.4603679892335 	46.29086520559163
20/12/23-10:31 	27.0 	0814+425 	GGAO12M/WESTFORD 	66.37536973399064 	64.96720642414819 	72.93813333644941 	48.11093917457328
20/12/23-10:31 	27.0 	0814+425 	GGAO12M/WETTZ13S 	65.5504421803054 	72.38765595219354 	76.3591007876901 	42.423360354734115
20/12/23-10:31 	27.0 	0814+425 	ISHIOKA/KOKEE12M 	25.23878925349561 	34.54370097050053 	38.8229028243439 	32.28005745565506
20/12/23-10:31 	27.0 	0814+425 	ISHIOKA/MACGO12M 	11.016489857277008 	16.19143991224829 	15.720366353129991 	11.557638284277418
20/12/23-10:31 	27.0 	0814+425 	ISHIOKA/ONSA13NE 	12.35098581821129 	12.471103930003071 	27.532338546236897 	25.985310078384494
20/12/23-10:31 	27.0 	0814+425 	ISHIOKA/ONSA13SW 	11.044547328585436 	28.152151432088047 	33.63286825290399 	31.01246470156243
20/12/23-10:31 	27.0 	0814+425 	ISHIOKA/RAEGYEB 	10.003138617875116 	18.991769152566782 	26.672013658770855 	19.56477360506745
20/12/23-10:31 	27.0 	0814+425 	ISHIOKA/WESTFORD 	12.135677336029863 	18.103875402785423 	24.909613599933465 	16.507723735533663
20/12/23-10:31 	27.0 	0814+425 	ISHIOKA/WETTZ13S 	16.711443053330836 	26.49569452431684 	33.134888871095164 	21.35274590566977
20/12/23-10:31 	27.0 	0814+425 	KOKEE12M/MACGO12M 	37.71983716847737 	34.562309426050405 	41.891205399295174 	33.22384456893462
20/12/23-10:31 	27.0 	0814+425 	KOKEE12M/ONSA13NE 	56.79651522021052 	58.08107843220392 	76.06673082153755 	63.3153757543803
20/12/23-10:31 	27.0 	0814+425 	KOKEE12M/ONSA13SW 	50.201177857876026 	75.90131129233681 	84.87557503064032 	67.69531221793856
20/12/23-10:31 	27.0 	0814+425 	KOKEE12M/RAEGYEB 	39.98189960464032 	54.00968569218378 	62.270600818251665 	51.01924097026626
20/12/23-10:31 	27.0 	0814+425 	KOKEE12M/WESTFORD 	51.056331472131085 	51.400315952433665 	58.188465257633915 	42.72766980075682
20/12/23-10:31 	27.0 	0814+425 	KOKEE12M/WETTZ13S 	66.03919502975957 	76.99113547580188 	81.72891866944337 	53.27096947841599
20/12/23-10:31 	27.0 	0814+425 	MACGO12M/ONSA13NE 	40.886120573197594 	29.122781369070605 	36.38007869732858 	27.678531666334614
20/12/23-10:31 	27.0 	0814+425 	MACGO12M/ONSA13SW 	35.704800810400485 	37.530463866097584 	41.28331618185814 	31.024154550988563
20/12/23-10:31 	27.0 	0814+425 	MACGO12M/RAEGYEB 	29.28799494766499 	29.641541911690428 	34.83561581471923 	25.852014791033767
20/12/23-10:31 	27.0 	0814+425 	MACGO12M/WESTFORD 	45.514077011590146 	28.71583091878326 	33.89347390953239 	22.52698596889296
20/12/23-10:31 	27.0 	0814+425 	MACGO12M/WETTZ13S 	51.51539278652052 	39.00608178761448 	40.96106611985942 	23.963476107155675
20/12/23-10:31 	27.0 	0814+425 	ONSA13NE/RAEGYEB 	40.77232358497415 	41.43746041607774 	53.537721732824366 	46.12462607374816
20/12/23-10:31 	27.0 	0814+425 	ONSA13NE/WESTFORD 	53.719470656516535 	40.54703660072606 	48.137709626432375 	34.494596032330016
20/12/23-10:31 	27.0 	0814+425 	ONSA13NE/WETTZ13S 	83.99178099366222 	70.21884923436482 	85.61846085626131 	56.71251699485332
20/12/23-10:31 	27.0 	0814+425 	ONSA13SW/RAEGYEB 	35.47566372579876 	57.03907074531328 	63.53541764874319 	53.67268054180366
20/12/23-10:31 	27.0 	0814+425 	ONSA13SW/WESTFORD 	48.28822278896424 	57.35406525090681 	58.757080067421924 	45.147864097600205
20/12/23-10:31 	27.0 	0814+425 	ONSA13SW/WETTZ13S 	72.91151049090553 	95.6500662479414 	97.46118924136717 	66.30021830570585
20/12/23-10:31 	27.0 	0814+425 	WESTFORD/RAEGYEB 	41.419093340738186 	45.32842115561836 	51.21842469809513 	35.392142766623614
20/12/23-10:31 	27.0 	0814+425 	WESTFORD/WETTZ13S 	67.87727742700352 	57.65140784947209 	58.00277246708699 	30.750796704433483
20/12/23-10:31 	27.0 	0814+425 	WETTZ13S/RAEGYEB 	45.87114492379177 	61.65680332500699 	63.51392853516399 	39.40632619351942
20/12/23-10:32 	35.0 	1040+244 	GGAO12M/KOKEE12M 	33.46350082539501 	39.521251130585554 	42.51632318544414 	31.220303989317216
20/12/23-10:32 	35.0 	1040+244 	GGAO12M/MACGO12M 	24.589795398536875 	23.7441172501275 	28.111030631550772 	21.005309831486475
20/12/23-10:32 	35.0 	1040+244 	GGAO12M/ONSA13NE 	30.629008405040945 	31.889024083769602 	45.85439570535338 	35.220900230048684
20/12/23-10:32 	35.0 	1040+244 	GGAO12M/ONSA13SW 	27.79568922218584 	45.19742615653295 	51.79683760349502 	40.81482071823788
20/12/23-10:32 	35.0 	1040+244 	GGAO12M/RAEGYEB 	16.123856662176085 	23.456527659355462 	26.887020698865566 	21.906419453255076
20/12/23-10:32 	35.0 	1040+244 	GGAO12M/WESTFORD 	33.77136057265425 	38.18483341882846 	42.89228916953337 	31.448129378287124
20/12/23-10:32 	35.0 	1040+244 	GGAO12M/WETTZ13S 	41.293932815974195 	47.16994972853127 	53.51690995222243 	33.44865190764136
20/12/23-10:32 	35.0 	1040+244 	KOKEE12M/MACGO12M 	24.15845210731611 	23.41461384020848 	25.694404241606165 	18.785571929106684
20/12/23-10:32 	35.0 	1040+244 	KOKEE12M/ONSA13NE 	28.57557448037997 	25.304772919725004 	29.886946261073323 	24.48341828852079
20/12/23-10:32 	35.0 	1040+244 	KOKEE12M/ONSA13SW 	24.257390301537967 	31.335091646163033 	33.6915331154275 	28.773676819194243
20/12/23-10:32 	35.0 	1040+244 	KOKEE12M/RAEGYEB 	12.291663192096935 	15.446006830526393 	18.359979468010764 	15.388939256576235
20/12/23-10:32 	35.0 	1040+244 	KOKEE12M/WESTFORD 	32.13704252304933 	30.012233213878503 	30.2347307747763 	21.259417724550378
20/12/23-10:32 	35.0 	1040+244 	KOKEE12M/WETTZ13S 	32.64077998893416 	34.51797442849102 	35.533638288712034 	23.81359035450634
20/12/23-10:32 	35.0 	1040+244 	MACGO12M/ONSA13NE 	20.670438625340395 	13.959548152678872 	18.67967430362423 	13.736000050931805
20/12/23-10:32 	35.0 	1040+244 	MACGO12M/ONSA13SW 	19.89016670605195 	20.032541345926774 	21.616996321133033 	16.95239060474111
20/12/23-10:32 	35.0 	1040+244 	MACGO12M/RAEGYEB 	6.688775765773639 	7.5380111328863775 	14.782869825701466 	9.388268235071369
20/12/23-10:32 	35.0 	1040+244 	MACGO12M/WESTFORD 	23.89999872822608 	19.232918243535618 	21.083448165205205 	13.990463366911877
20/12/23-10:32 	35.0 	1040+244 	MACGO12M/WETTZ13S 	29.15140952471433 	20.736902614006965 	21.612075170597222 	13.978582804409045
20/12/23-10:32 	35.0 	1040+244 	ONSA13NE/RAEGYEB 	11.92281285234549 	17.280175741811956 	30.622327265012707 	28.31799907332397
20/12/23-10:32 	35.0 	1040+244 	ONSA13NE/WESTFORD 	32.675142507843745 	27.03607225597059 	33.390288908503265 	27.895465362027856
20/12/23-10:32 	35.0 	1040+244 	ONSA13NE/WETTZ13S 	46.01825958101725 	39.439665140027095 	51.4442983222206 	40.98250066232235
20/12/23-10:32 	35.0 	1040+244 	ONSA13SW/RAEGYEB 	14.318690743378731 	27.895878561137096 	33.032588023335464 	32.47004607373714
20/12/23-10:32 	35.0 	1040+244 	ONSA13SW/WESTFORD 	29.313361631828506 	37.58958002159436 	40.33013624311434 	33.39431422337109
20/12/23-10:32 	35.0 	1040+244 	ONSA13SW/WETTZ13S 	41.26658866727969 	57.712839415789006 	60.063676122236686 	45.48352069143455
20/12/23-10:32 	35.0 	1040+244 	WESTFORD/RAEGYEB 	14.623915385247026 	21.031792604774346 	20.081516534460505 	17.42292281164316
20/12/23-10:32 	35.0 	1040+244 	WESTFORD/WETTZ13S 	41.42432065336885 	41.39818722795999 	40.23236386582583 	25.38256806867363
20/12/23-10:32 	35.0 	1040+244 	WETTZ13S/RAEGYEB 	22.23175503070954 	28.696669427211102 	33.19733968800861 	27.48879109391828
20/12/23-10:34 	7.0 	1803+784 	GGAO12M/ISHIOKA 	21.48357581981449 	35.67100573083631 	41.833017627469104 	36.41924523659461
20/12/23-10:34 	7.0 	1803+784 	GGAO12M/KOKEE12M 	71.5047644492732 	94.20201181023465 	111.81789885371975 	89.99334768484958
20/12/23-10:34 	7.0 	1803+784 	GGAO12M/MACGO12M 	63.34348731388556 	66.28259099908962 	77.4396692733485 	55.631389426829564
20/12/23-10:34 	7.0 	1803+784 	GGAO12M/ONSA13NE 	57.57116936367569 	65.28666286099454 	95.8293060308522 	87.7054859475885
20/12/23-10:34 	7.0 	1803+784 	GGAO12M/ONSA13SW 	58.46519365567703 	92.89467942810754 	111.06025556579417 	103.74581183798033
20/12/23-10:34 	7.0 	1803+784 	GGAO12M/RAEGYEB 	1.530699149695867 	9.374077639981998 	61.57060579999419 	19.24253929021107
20/12/23-10:34 	7.0 	1803+784 	GGAO12M/WESTFORD 	96.8015655624783 	101.65981968623984 	115.02047649390164 	76.49735656949767
20/12/23-10:34 	7.0 	1803+784 	GGAO12M/WETTZ13S 	90.21661007161269 	101.60708084513217 	125.23511859839972 	91.11892229744568
20/12/23-10:34 	7.0 	1803+784 	ISHIOKA/KOKEE12M 	22.975991481552935 	41.82566797616019 	49.56915713840548 	47.7492050309362
20/12/23-10:34 	7.0 	1803+784 	ISHIOKA/MACGO12M 	15.64460639429964 	19.768994220010892 	24.061602327972974 	18.785439764387043
20/12/23-10:34 	7.0 	1803+784 	ISHIOKA/ONSA13NE 	24.23805950965758 	34.57154207929091 	53.96994679923774 	53.470491049696555
20/12/23-10:34 	7.0 	1803+784 	ISHIOKA/ONSA13SW 	24.55879169168825 	53.000180559755144 	62.414377922766825 	64.02142619148935
20/12/23-10:34 	7.0 	1803+784 	ISHIOKA/RAEGYEB 	3.680212319537633 	2.0890802100958514 	39.967870692371456 	10.036940113787079
20/12/23-10:34 	7.0 	1803+784 	ISHIOKA/WESTFORD 	20.579137355100936 	31.152290002291892 	33.74395686715744 	28.99894699057221
20/12/23-10:34 	7.0 	1803+784 	ISHIOKA/WETTZ13S 	37.65236009068769 	56.4645073973971 	67.60898588188849 	57.4383896270483
20/12/23-10:34 	7.0 	1803+784 	KOKEE12M/MACGO12M 	52.831825266529044 	48.78128345816105 	56.24626672418178 	48.00803136116872
20/12/23-10:34 	7.0 	1803+784 	KOKEE12M/ONSA13NE 	96.45673950380791 	103.08057639725916 	131.04272812385565 	103.59489822840726
20/12/23-10:34 	7.0 	1803+784 	KOKEE12M/ONSA13SW 	89.7256899273323 	144.38971992108992 	149.633837940014 	120.18986925990387
20/12/23-10:34 	7.0 	1803+784 	KOKEE12M/RAEGYEB 	5.328143604517518 	15.945115361189597 	82.00816913770788 	18.866239240014924
20/12/23-10:34 	7.0 	1803+784 	KOKEE12M/WESTFORD 	75.70874631730827 	74.42977218031471 	85.49862973744914 	66.33505044669717
20/12/23-10:34 	7.0 	1803+784 	KOKEE12M/WETTZ13S 	142.05543748108946 	159.323146066817 	168.15719558463178 	102.39646321968083
20/12/23-10:34 	7.0 	1803+784 	MACGO12M/ONSA13NE 	45.280938311199975 	31.397142247025524 	48.36643632004058 	42.793521982931736
20/12/23-10:34 	7.0 	1803+784 	MACGO12M/ONSA13SW 	43.571432837053194 	46.04232207091641 	55.80438163846733 	50.83419461967964
20/12/23-10:34 	7.0 	1803+784 	MACGO12M/RAEGYEB 	1.767455320612699 	11.506463477822843 	30.271353925576694 	6.979061340861346
20/12/23-10:34 	7.0 	1803+784 	MACGO12M/WESTFORD 	70.73522972712574 	53.1664358575496 	58.54160493043078 	40.809699381843835
20/12/23-10:34 	7.0 	1803+784 	MACGO12M/WETTZ13S 	71.63377801330489 	54.598668613964236 	61.6248275492217 	44.2954066355992
20/12/23-10:34 	7.0 	1803+784 	ONSA13NE/RAEGYEB 	3.540839562058585 	55.66995039667828 	61.842042086111256 	36.580717380927105
20/12/23-10:34 	7.0 	1803+784 	ONSA13NE/WESTFORD 	66.78376977373851 	48.961613367791394 	73.84070559248397 	68.96807188899008
20/12/23-10:34 	7.0 	1803+784 	ONSA13NE/WETTZ13S 	153.80832355419176 	157.0301091539469 	197.4445855534558 	159.93722047932232
20/12/23-10:34 	7.0 	1803+784 	ONSA13SW/RAEGYEB 	0.7099749680477031 	22.141804718910233 	104.14295392011536 	30.603090747063476
20/12/23-10:34 	7.0 	1803+784 	ONSA13SW/WESTFORD 	60.80246656090313 	79.86624639062674 	91.83875920708155 	83.90820764994913
20/12/23-10:34 	7.0 	1803+784 	ONSA13SW/WETTZ13S 	139.98076818762365 	222.8060476561297 	232.55686397892595 	186.92083060943372
20/12/23-10:34 	7.0 	1803+784 	WESTFORD/RAEGYEB 	4.933138845897679 	9.957194453470619 	49.67341937902537 	14.28391190309833
20/12/23-10:34 	7.0 	1803+784 	WESTFORD/WETTZ13S 	100.61567463578535 	85.8091023358616 	97.93775832631117 	69.20633222795888
20/12/23-10:34 	7.0 	1803+784 	WETTZ13S/RAEGYEB 	10.10499043004827 	16.296083652408427 	115.81312687554097 	26.474649974282592
20/12/23-10:35 	15.0 	NRAO512  	GGAO12M/MACGO12M 	25.58323322748869 	18.916953861911697 	19.341142572596862 	14.199927919624526
20/12/23-10:35 	15.0 	NRAO512  	GGAO12M/ONSA13NE 	26.452497995399476 	26.33009911761826 	27.329575645782413 	15.463146349065456
20/12/23-10:35 	15.0 	NRAO512  	GGAO12M/ONSA13SW 	26.574152085720158 	31.126727947007645 	31.647272068232144 	15.38321585051964
20/12/23-10:35 	15.0 	NRAO512  	GGAO12M/RAEGYEB 	2.189488878339099 	3.9229018576421697 	19.11435859894205 	3.9475950306199694
20/12/23-10:35 	15.0 	NRAO512  	GGAO12M/WESTFORD 	38.198282427929875 	31.488571195847307 	31.60553247541449 	18.516556139987618
20/12/23-10:35 	15.0 	NRAO512  	GGAO12M/WETTZ13S 	37.94034363821477 	34.97863916182969 	34.38278797225362 	12.964551886189385
20/12/23-10:35 	15.0 	NRAO512  	MACGO12M/ONSA13NE 	22.221784646593093 	12.39800878555988 	13.15171062546146 	4.923502941169167
20/12/23-10:35 	15.0 	NRAO512  	MACGO12M/ONSA13SW 	17.12065943540981 	15.999532609377448 	15.832371056948915 	5.722684403983157
20/12/23-10:35 	15.0 	NRAO512  	MACGO12M/RAEGYEB 	9.81626679640483 	3.9631269851790325 	2.163780987328971 	1.3222952722451506
20/12/23-10:35 	15.0 	NRAO512  	MACGO12M/WESTFORD 	26.112387372413806 	13.282278445706865 	14.952428061553919 	9.497307392938989
20/12/23-10:35 	15.0 	NRAO512  	MACGO12M/WETTZ13S 	27.53866419048854 	17.844130068743564 	17.200883572354385 	5.014363866648226
20/12/23-10:35 	15.0 	NRAO512  	ONSA13NE/RAEGYEB 	3.3628785876989835 	4.17955310694803 	23.64350908800652 	10.369557273253248
20/12/23-10:35 	15.0 	NRAO512  	ONSA13NE/WESTFORD 	29.517595776802956 	18.92056764490532 	20.497478636289504 	12.468384391722136
20/12/23-10:35 	15.0 	NRAO512  	ONSA13NE/WETTZ13S 	54.02500284259185 	42.42711168874875 	51.11122254130699 	32.9148903531582
20/12/23-10:35 	15.0 	NRAO512  	ONSA13SW/RAEGYEB 	3.442395778003968 	2.2370992708543147 	28.078916009715652 	11.85214928472046
20/12/23-10:35 	15.0 	NRAO512  	ONSA13SW/WESTFORD 	29.813068475803522 	28.61750207528365 	28.274776497336223 	14.641459952909274
20/12/23-10:35 	15.0 	NRAO512  	ONSA13SW/WETTZ13S 	47.08180481640427 	61.658601597590305 	60.12975712471262 	40.90657292834722
20/12/23-10:35 	15.0 	NRAO512  	WESTFORD/RAEGYEB 	3.429739430966992 	4.520110731206395 	17.254502951727716 	2.5845279406889885
20/12/23-10:35 	15.0 	NRAO512  	WESTFORD/WETTZ13S 	45.216119377263404 	31.224780460952797 	28.593718275718487 	12.074972102545866
20/12/23-10:35 	15.0 	NRAO512  	WETTZ13S/RAEGYEB 	4.629783671482714 	3.687271031960388 	34.55307063136912 	8.901448444624462
20/12/23-10:36 	23.0 	2229+695 	GGAO12M/ISHIOKA 	13.059949823845203 	15.15109558942785 	15.0532583292964 	4.610270375343102
20/12/23-10:36 	23.0 	2229+695 	GGAO12M/MACGO12M 	25.137713171445323 	23.75872215536284 	27.964836016233757 	13.390070947926104
20/12/23-10:36 	23.0 	2229+695 	GGAO12M/ONSA13NE 	33.97201784373596 	36.4523721186707 	41.145037241361294 	23.50598620401904
20/12/23-10:36 	23.0 	2229+695 	GGAO12M/ONSA13SW 	34.584867493188824 	48.77437115859067 	49.330496871662326 	27.714767632949737
20/12/23-10:36 	23.0 	2229+695 	GGAO12M/RAEGYEB 	1.912662944751245 	13.766020767264347 	22.748044716709913 	2.2121676770918355
20/12/23-10:36 	23.0 	2229+695 	GGAO12M/WESTFORD 	37.177727452969314 	37.81851119202215 	40.97241996286653 	23.62511353278074
20/12/23-10:36 	23.0 	2229+695 	GGAO12M/WETTZ13S 	49.32632315129643 	52.83962321125033 	50.363201872830196 	20.537971296057943
20/12/23-10:36 	23.0 	2229+695 	ISHIOKA/MACGO12M 	7.695442035846532 	10.099689425285016 	8.685225000429869 	3.60331506460055
20/12/23-10:36 	23.0 	2229+695 	ISHIOKA/ONSA13NE 	14.615092779288759 	17.793337682092453 	18.07384353122339 	7.907846205429579
20/12/23-10:36 	23.0 	2229+695 	ISHIOKA/ONSA13SW 	16.84803105150877 	20.482347900721322 	19.45982402602057 	10.961668865008011
20/12/23-10:36 	23.0 	2229+695 	ISHIOKA/RAEGYEB 	2.2644269415215605 	11.61589810372809 	7.147498685370092 	3.3243359644182373
20/12/23-10:36 	23.0 	2229+695 	ISHIOKA/WESTFORD 	15.35249159945871 	13.075717486582795 	10.427906978035294 	4.092881285655169
20/12/23-10:36 	23.0 	2229+695 	ISHIOKA/WETTZ13S 	19.249306826451807 	21.87818616501453 	18.520938440837096 	9.763061693238871
20/12/23-10:36 	23.0 	2229+695 	MACGO12M/ONSA13NE 	26.596791148516125 	15.103479829350968 	17.13014874361021 	6.927488961275596
20/12/23-10:36 	23.0 	2229+695 	MACGO12M/ONSA13SW 	23.430684588462444 	22.432623267190863 	21.840699365586605 	9.523452328672818
20/12/23-10:36 	23.0 	2229+695 	MACGO12M/RAEGYEB 	3.738230608905047 	6.121598508641509 	6.552790269283572 	3.605177861611445
20/12/23-10:36 	23.0 	2229+695 	MACGO12M/WESTFORD 	28.42066231452199 	20.702418355276418 	20.12255066573427 	8.32346776252492
20/12/23-10:36 	23.0 	2229+695 	MACGO12M/WETTZ13S 	33.49323892543129 	23.778193483972142 	21.89135588793344 	8.695681693563644
20/12/23-10:36 	23.0 	2229+695 	ONSA13NE/RAEGYEB 	1.423974515251749 	22.654393537026746 	26.54364378141398 	16.01318608082887
20/12/23-10:36 	23.0 	2229+695 	ONSA13NE/WESTFORD 	39.55093383362752 	27.135050825887305 	34.4877024679811 	19.10868223132655
20/12/23-10:36 	23.0 	2229+695 	ONSA13NE/WETTZ13S 	61.87513390433411 	58.10113591105488 	72.36580135501612 	47.776900089655086
20/12/23-10:36 	23.0 	2229+695 	ONSA13SW/RAEGYEB 	1.720908987926079 	26.211642303541257 	21.955253566627245 	13.020429210344362
20/12/23-10:36 	23.0 	2229+695 	ONSA13SW/WESTFORD 	39.265143360591516 	43.27622897734114 	43.87275129113643 	27.701728635284095
20/12/23-10:36 	23.0 	2229+695 	ONSA13SW/WETTZ13S 	60.65029610081241 	83.80215036429287 	85.99452717791073 	55.41077464923559
20/12/23-10:36 	23.0 	2229+695 	WESTFORD/RAEGYEB 	1.620839785529821 	6.811368429136266 	20.424548866692497 	1.9944984914817705
