YMDHM,Second,Source,Station1,Station2,El1,Az1,El2,Az2,A_freq,B_freq,C_freq,D_freq,tot_freq
20/12/23-11:51,24.0,0613+570,GGAO12M,WETTZ13S,0.4824079371737436,5.630306196222888,0.28598342938971116,0.0833518129500106,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,ISHIOKA,KOKEE12M,0.9446942264986485,0.7049955879072447,0.9289896123386203,6.03148841061533,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,ISHIOKA,MACGO12M,0.9446942264986485,0.7049955879072447,0.6142005157684676,5.599159867592036,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,ISHIOKA,ONSA13NE,0.9446942264986485,0.7049955879072447,0.4287035401552922,0.07798163363579565,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,ISHIOKA,ONSA13SW,0.9446942264986485,0.7049955879072447,0.42869392249257315,0.07797304182101436,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,ISHIOKA,RAEGYEB,0.9446942264986485,0.7049955879072447,0.13512483195227445,6.211109231111965,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,ISHIOKA,WESTFORD,0.9446942264986485,0.7049955879072447,0.4898867060153033,5.641513407056579,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,ISHIOKA,WETTZ13S,0.9446942264986485,0.7049955879072447,0.28598342938971116,0.0833518129500106,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,KOKEE12M,MACGO12M,0.9289896123386203,6.03148841061533,0.6142005157684676,5.599159867592036,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,KOKEE12M,ONSA13NE,0.9289896123386203,6.03148841061533,0.4287035401552922,0.07798163363579565,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,KOKEE12M,ONSA13SW,0.9289896123386203,6.03148841061533,0.42869392249257315,0.07797304182101436,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,KOKEE12M,RAEGYEB,0.9289896123386203,6.03148841061533,0.13512483195227445,6.211109231111965,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,KOKEE12M,WESTFORD,0.9289896123386203,6.03148841061533,0.4898867060153033,5.641513407056579,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,KOKEE12M,WETTZ13S,0.9289896123386203,6.03148841061533,0.28598342938971116,0.0833518129500106,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,MACGO12M,ONSA13NE,0.6142005157684676,5.599159867592036,0.4287035401552922,0.07798163363579565,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,MACGO12M,ONSA13SW,0.6142005157684676,5.599159867592036,0.42869392249257315,0.07797304182101436,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,MACGO12M,RAEGYEB,0.6142005157684676,5.599159867592036,0.13512483195227445,6.211109231111965,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,MACGO12M,WESTFORD,0.6142005157684676,5.599159867592036,0.4898867060153033,5.641513407056579,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,MACGO12M,WETTZ13S,0.6142005157684676,5.599159867592036,0.28598342938971116,0.0833518129500106,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,ONSA13NE,RAEGYEB,0.4287035401552922,0.07798163363579565,0.13512483195227445,6.211109231111965,3384.3999999999996,5500.971428571428,6643.828571428571,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,ONSA13NE,WESTFORD,0.4287035401552922,0.07798163363579565,0.4898867060153033,5.641513407056579,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,ONSA13NE,WETTZ13S,0.4287035401552922,0.07798163363579565,0.28598342938971116,0.0833518129500106,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,ONSA13SW,RAEGYEB,0.42869392249257315,0.07797304182101436,0.13512483195227445,6.211109231111965,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,ONSA13SW,WESTFORD,0.42869392249257315,0.07797304182101436,0.4898867060153033,5.641513407056579,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,ONSA13SW,WETTZ13S,0.42869392249257315,0.07797304182101436,0.28598342938971116,0.0833518129500106,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,WESTFORD,RAEGYEB,0.4898867060153033,5.641513407056579,0.13512483195227445,6.211109231111965,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,WESTFORD,WETTZ13S,0.4898867060153033,5.641513407056579,0.28598342938971116,0.0833518129500106,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:51,24.0,0613+570,WETTZ13S,RAEGYEB,0.28598342938971116,0.0833518129500106,0.13512483195227445,6.211109231111965,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,GGAO12M,MACGO12M,0.822191839145267,1.2274565062787255,0.41078712273870477,0.9855963803909344,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,GGAO12M,ONSA13NE,0.822191839145267,1.2274565062787255,1.094741880802047,4.253263007482623,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,GGAO12M,ONSA13SW,0.822191839145267,1.2274565062787255,1.0947525901657258,4.2532606778292585,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,GGAO12M,RAEGYEB,0.822191839145267,1.2274565062787255,1.3401118954165507,4.751179448772689,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,GGAO12M,WESTFORD,0.822191839145267,1.2274565062787255,0.9076180327757318,1.3352111440884868,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,GGAO12M,WETTZ13S,0.822191839145267,1.2274565062787255,1.1295011265530703,4.55206657988318,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,MACGO12M,ONSA13NE,0.41078712273870477,0.9855963803909344,1.094741880802047,4.253263007482623,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,MACGO12M,ONSA13SW,0.41078712273870477,0.9855963803909344,1.0947525901657258,4.2532606778292585,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,MACGO12M,RAEGYEB,0.41078712273870477,0.9855963803909344,1.3401118954165507,4.751179448772689,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,MACGO12M,WESTFORD,0.41078712273870477,0.9855963803909344,0.9076180327757318,1.3352111440884868,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,MACGO12M,WETTZ13S,0.41078712273870477,0.9855963803909344,1.1295011265530703,4.55206657988318,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,ONSA13NE,RAEGYEB,1.094741880802047,4.253263007482623,1.3401118954165507,4.751179448772689,3384.3999999999996,5500.971428571428,6643.828571428571,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,ONSA13NE,WESTFORD,1.094741880802047,4.253263007482623,0.9076180327757318,1.3352111440884868,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,ONSA13NE,WETTZ13S,1.094741880802047,4.253263007482623,1.1295011265530703,4.55206657988318,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,ONSA13SW,RAEGYEB,1.0947525901657258,4.2532606778292585,1.3401118954165507,4.751179448772689,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,ONSA13SW,WESTFORD,1.0947525901657258,4.2532606778292585,0.9076180327757318,1.3352111440884868,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,ONSA13SW,WETTZ13S,1.0947525901657258,4.2532606778292585,1.1295011265530703,4.55206657988318,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,WESTFORD,RAEGYEB,0.9076180327757318,1.3352111440884868,1.3401118954165507,4.751179448772689,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,WESTFORD,WETTZ13S,0.9076180327757318,1.3352111440884868,1.1295011265530703,4.55206657988318,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:52,44.0,NRAO512 ,WETTZ13S,RAEGYEB,1.1295011265530703,4.55206657988318,1.3401118954165507,4.751179448772689,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,GGAO12M,ISHIOKA,0.4367872884034692,5.38513591829221,0.8918930776380717,1.065482065651942,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,GGAO12M,MACGO12M,0.4367872884034692,5.38513591829221,0.6658849588749071,5.3266814920562915,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,GGAO12M,ONSA13NE,0.4367872884034692,5.38513591829221,0.2134037172539401,0.011611644572098153,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,GGAO12M,ONSA13SW,0.4367872884034692,5.38513591829221,0.21339456758323705,0.01160156851549451,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,GGAO12M,WESTFORD,0.4367872884034692,5.38513591829221,0.4215443677732558,5.4034370926713375,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,ISHIOKA,MACGO12M,0.8918930776380717,1.065482065651942,0.6658849588749071,5.3266814920562915,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,ISHIOKA,ONSA13NE,0.8918930776380717,1.065482065651942,0.2134037172539401,0.011611644572098153,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,ISHIOKA,ONSA13SW,0.8918930776380717,1.065482065651942,0.21339456758323705,0.01160156851549451,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,ISHIOKA,WESTFORD,0.8918930776380717,1.065482065651942,0.4215443677732558,5.4034370926713375,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,MACGO12M,ONSA13NE,0.6658849588749071,5.3266814920562915,0.2134037172539401,0.011611644572098153,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,MACGO12M,ONSA13SW,0.6658849588749071,5.3266814920562915,0.21339456758323705,0.01160156851549451,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,MACGO12M,WESTFORD,0.6658849588749071,5.3266814920562915,0.4215443677732558,5.4034370926713375,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,ONSA13NE,WESTFORD,0.2134037172539401,0.011611644572098153,0.4215443677732558,5.4034370926713375,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:54,8.0,0642+449,ONSA13SW,WESTFORD,0.21339456758323705,0.01160156851549451,0.4215443677732558,5.4034370926713375,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:55,16.0,0847-120,GGAO12M,KOKEE12M,0.2278842831562297,4.223657693261188,0.8692026355802056,2.5636032142501493,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:55,16.0,0847-120,GGAO12M,MACGO12M,0.2278842831562297,4.223657693261188,0.6235144059272048,3.891266539707485,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:55,16.0,0847-120,GGAO12M,WESTFORD,0.2278842831562297,4.223657693261188,0.13694013135307606,4.27998465350266,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:55,16.0,0847-120,KOKEE12M,MACGO12M,0.8692026355802056,2.5636032142501493,0.6235144059272048,3.891266539707485,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:55,16.0,0847-120,KOKEE12M,WESTFORD,0.8692026355802056,2.5636032142501493,0.13694013135307606,4.27998465350266,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:55,16.0,0847-120,MACGO12M,WESTFORD,0.6235144059272048,3.891266539707485,0.13694013135307606,4.27998465350266,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,GGAO12M,KOKEE12M,1.2131144109575287,0.614739639991731,0.18454089626593087,0.6167442233775179,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,GGAO12M,MACGO12M,1.2131144109575287,0.614739639991731,0.8539291374299011,0.7132735344974453,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,GGAO12M,ONSA13NE,1.2131144109575287,0.614739639991731,0.9260194333591072,5.154969051469567,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,GGAO12M,ONSA13SW,1.2131144109575287,0.614739639991731,0.9260222981385656,5.154972523909681,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,GGAO12M,WESTFORD,1.2131144109575287,0.614739639991731,1.3048843898787497,0.6081294231254623,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,KOKEE12M,MACGO12M,0.18454089626593087,0.6167442233775179,0.8539291374299011,0.7132735344974453,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,KOKEE12M,ONSA13NE,0.18454089626593087,0.6167442233775179,0.9260194333591072,5.154969051469567,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,KOKEE12M,ONSA13SW,0.18454089626593087,0.6167442233775179,0.9260222981385656,5.154972523909681,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,KOKEE12M,WESTFORD,0.18454089626593087,0.6167442233775179,1.3048843898787497,0.6081294231254623,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,MACGO12M,ONSA13NE,0.8539291374299011,0.7132735344974453,0.9260194333591072,5.154969051469567,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,MACGO12M,ONSA13SW,0.8539291374299011,0.7132735344974453,0.9260222981385656,5.154972523909681,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,MACGO12M,WESTFORD,0.8539291374299011,0.7132735344974453,1.3048843898787497,0.6081294231254623,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,ONSA13NE,WESTFORD,0.9260194333591072,5.154969051469567,1.3048843898787497,0.6081294231254623,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:56,52.0,1418+546,ONSA13SW,WESTFORD,0.9260222981385656,5.154972523909681,1.3048843898787497,0.6081294231254623,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,GGAO12M,ISHIOKA,0.9853645651732749,5.224436180627597,0.3695232692638334,0.8045402818144222,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,GGAO12M,KOKEE12M,0.9853645651732749,5.224436180627597,0.8862627559411267,0.7123545621053301,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,GGAO12M,MACGO12M,0.9853645651732749,5.224436180627597,1.1926653715052722,5.676810407026147,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,GGAO12M,ONSA13NE,0.9853645651732749,5.224436180627597,0.3740234251223834,5.7320045308104755,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,GGAO12M,ONSA13SW,0.9853645651732749,5.224436180627597,0.3740196136028155,5.731997219190493,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,GGAO12M,RAEGYEB,0.9853645651732749,5.224436180627597,0.22969664510812365,5.628566701951613,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,GGAO12M,WESTFORD,0.9853645651732749,5.224436180627597,0.9515605906120065,5.1571386362646985,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,GGAO12M,WETTZ13S,0.9853645651732749,5.224436180627597,0.24493892162998465,5.766165872086224,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,ISHIOKA,KOKEE12M,0.3695232692638334,0.8045402818144222,0.8862627559411267,0.7123545621053301,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,ISHIOKA,MACGO12M,0.3695232692638334,0.8045402818144222,1.1926653715052722,5.676810407026147,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,ISHIOKA,ONSA13NE,0.3695232692638334,0.8045402818144222,0.3740234251223834,5.7320045308104755,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,ISHIOKA,ONSA13SW,0.3695232692638334,0.8045402818144222,0.3740196136028155,5.731997219190493,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,ISHIOKA,RAEGYEB,0.3695232692638334,0.8045402818144222,0.22969664510812365,5.628566701951613,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,ISHIOKA,WESTFORD,0.3695232692638334,0.8045402818144222,0.9515605906120065,5.1571386362646985,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,ISHIOKA,WETTZ13S,0.3695232692638334,0.8045402818144222,0.24493892162998465,5.766165872086224,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,KOKEE12M,MACGO12M,0.8862627559411267,0.7123545621053301,1.1926653715052722,5.676810407026147,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,KOKEE12M,ONSA13NE,0.8862627559411267,0.7123545621053301,0.3740234251223834,5.7320045308104755,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,KOKEE12M,ONSA13SW,0.8862627559411267,0.7123545621053301,0.3740196136028155,5.731997219190493,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,KOKEE12M,RAEGYEB,0.8862627559411267,0.7123545621053301,0.22969664510812365,5.628566701951613,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,KOKEE12M,WESTFORD,0.8862627559411267,0.7123545621053301,0.9515605906120065,5.1571386362646985,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,KOKEE12M,WETTZ13S,0.8862627559411267,0.7123545621053301,0.24493892162998465,5.766165872086224,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,MACGO12M,ONSA13NE,1.1926653715052722,5.676810407026147,0.3740234251223834,5.7320045308104755,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,MACGO12M,ONSA13SW,1.1926653715052722,5.676810407026147,0.3740196136028155,5.731997219190493,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,MACGO12M,RAEGYEB,1.1926653715052722,5.676810407026147,0.22969664510812365,5.628566701951613,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,MACGO12M,WESTFORD,1.1926653715052722,5.676810407026147,0.9515605906120065,5.1571386362646985,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,MACGO12M,WETTZ13S,1.1926653715052722,5.676810407026147,0.24493892162998465,5.766165872086224,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,ONSA13NE,RAEGYEB,0.3740234251223834,5.7320045308104755,0.22969664510812365,5.628566701951613,3384.3999999999996,5500.971428571428,6643.828571428571,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,ONSA13NE,WESTFORD,0.3740234251223834,5.7320045308104755,0.9515605906120065,5.1571386362646985,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,ONSA13NE,WETTZ13S,0.3740234251223834,5.7320045308104755,0.24493892162998465,5.766165872086224,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,ONSA13SW,RAEGYEB,0.3740196136028155,5.731997219190493,0.22969664510812365,5.628566701951613,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,ONSA13SW,WESTFORD,0.3740196136028155,5.731997219190493,0.9515605906120065,5.1571386362646985,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,ONSA13SW,WETTZ13S,0.3740196136028155,5.731997219190493,0.24493892162998465,5.766165872086224,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,WESTFORD,RAEGYEB,0.9515605906120065,5.1571386362646985,0.22969664510812365,5.628566701951613,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,WESTFORD,WETTZ13S,0.9515605906120065,5.1571386362646985,0.24493892162998465,5.766165872086224,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:58,8.0,0955+476,WETTZ13S,RAEGYEB,0.24493892162998465,5.766165872086224,0.22969664510812365,5.628566701951613,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,GGAO12M,ISHIOKA,0.13162055102270492,6.2790854043857225,1.0010941192954745,5.66781870078938,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,GGAO12M,ONSA13NE,0.13162055102270492,6.2790854043857225,0.7895781478725992,0.8350276058610152,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,GGAO12M,ONSA13SW,0.13162055102270492,6.2790854043857225,0.7895665302101549,0.8350142123723653,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,GGAO12M,RAEGYEB,0.13162055102270492,6.2790854043857225,0.45560008584220496,0.5907605114080146,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,GGAO12M,WESTFORD,0.13162055102270492,6.2790854043857225,0.1957060532278794,0.04537513787259493,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,GGAO12M,WETTZ13S,0.13162055102270492,6.2790854043857225,0.6952880243624179,0.7478128135731071,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,ISHIOKA,ONSA13NE,1.0010941192954745,5.66781870078938,0.7895781478725992,0.8350276058610152,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,ISHIOKA,ONSA13SW,1.0010941192954745,5.66781870078938,0.7895665302101549,0.8350142123723653,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,ISHIOKA,RAEGYEB,1.0010941192954745,5.66781870078938,0.45560008584220496,0.5907605114080146,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,ISHIOKA,WESTFORD,1.0010941192954745,5.66781870078938,0.1957060532278794,0.04537513787259493,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,ISHIOKA,WETTZ13S,1.0010941192954745,5.66781870078938,0.6952880243624179,0.7478128135731071,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,ONSA13NE,RAEGYEB,0.7895781478725992,0.8350276058610152,0.45560008584220496,0.5907605114080146,3384.3999999999996,5500.971428571428,6643.828571428571,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,ONSA13NE,WESTFORD,0.7895781478725992,0.8350276058610152,0.1957060532278794,0.04537513787259493,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,ONSA13NE,WETTZ13S,0.7895781478725992,0.8350276058610152,0.6952880243624179,0.7478128135731071,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,ONSA13SW,RAEGYEB,0.7895665302101549,0.8350142123723653,0.45560008584220496,0.5907605114080146,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,ONSA13SW,WESTFORD,0.7895665302101549,0.8350142123723653,0.1957060532278794,0.04537513787259493,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,ONSA13SW,WETTZ13S,0.7895665302101549,0.8350142123723653,0.6952880243624179,0.7478128135731071,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,WESTFORD,RAEGYEB,0.1957060532278794,0.04537513787259493,0.45560008584220496,0.5907605114080146,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,WESTFORD,WETTZ13S,0.1957060532278794,0.04537513787259493,0.6952880243624179,0.7478128135731071,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/23-11:59,37.0,0059+581,WETTZ13S,RAEGYEB,0.6952880243624179,0.7478128135731071,0.45560008584220496,0.5907605114080146,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/23-12:00,45.0,2013+163,ONSA13NE,WETTZ13S,0.8138672431635969,2.651949185521423,0.9438726191958633,2.5892252182394113,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/23-12:00,51.0,OJ287   ,GGAO12M,ISHIOKA,0.5941281515046277,4.69689002693607,0.32550176838562866,1.3685480284913003,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
